<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.09.04	23:00:00	0.62839	0.62923	0.62755	0.62814	1272	644188000	18
2015.09.07	00:00:00	0.62995	0.62997	0.62816	0.62913	487	326243000	21
2015.09.07	01:00:00	0.62915	0.62938	0.62808	0.62903	1248	907674000	21
2015.09.07	02:00:00	0.62903	0.62970	0.62810	0.62891	4638	1878641000	21
2015.09.07	03:00:00	0.62891	0.62937	0.62642	0.62784	4594	2094910000	21
2015.09.07	04:00:00	0.62784	0.62871	0.62712	0.62842	4862	19551898000	21
2015.09.07	05:00:00	0.62842	0.62860	0.62738	0.62777	3058	3142307000	21
2015.09.07	06:00:00	0.62777	0.62813	0.62668	0.62678	2458	1015178000	21
2015.09.07	07:00:00	0.62697	0.62712	0.62592	0.62684	2683	1760135000	21
2015.09.07	08:00:00	0.62682	0.62770	0.62616	0.62638	2929	1493933000	21
2015.09.07	09:00:00	0.62636	0.62831	0.62636	0.62749	4264	4105235000	21
2015.09.07	10:00:00	0.62749	0.62854	0.62660	0.62795	5810	4621712000	21
2015.09.07	11:00:00	0.62796	0.62853	0.62637	0.62651	5239	4045162000	21
2015.09.07	12:00:00	0.62649	0.62727	0.62579	0.62696	4514	3335592000	21
2015.09.07	13:00:00	0.62695	0.62696	0.62566	0.62585	3533	2597895000	21
2015.09.07	14:00:00	0.62584	0.62630	0.62516	0.62567	3557	2182030000	21
2015.09.07	15:00:00	0.62567	0.62647	0.62561	0.62618	1813	1843311000	21
2015.09.07	16:00:00	0.62617	0.62647	0.62548	0.62643	1902	1404698000	21
2015.09.07	17:00:00	0.62644	0.62665	0.62535	0.62542	2129	2129858000	21
2015.09.07	18:00:00	0.62542	0.62577	0.62432	0.62461	2617	3110682000	21
2015.09.07	19:00:00	0.62462	0.62576	0.62451	0.62558	2522	1644140000	21
2015.09.07	20:00:00	0.62561	0.62581	0.62486	0.62571	5387	5094000000	21
2015.09.07	21:00:00	0.62569	0.62576	0.62515	0.62562	4034	3987950000	23
2015.09.07	22:00:00	0.62557	0.62614	0.62544	0.62595	6905	3567696000	21
2015.09.07	23:00:00	0.62593	0.62636	0.62551	0.62551	5385	2513894000	21
2015.09.08	00:00:00	0.62577	0.62706	0.62566	0.62675	1425	999247000	21
2015.09.08	01:00:00	0.62692	0.62698	0.62628	0.62672	3351	927400000	20
2015.09.08	02:00:00	0.62673	0.62760	0.62652	0.62674	3530	1784522000	21
2015.09.08	03:00:00	0.62675	0.62675	0.62583	0.62603	3195	1257119000	21
2015.09.08	04:00:00	0.62603	0.62821	0.62583	0.62768	4171	2321789000	21
2015.09.08	05:00:00	0.62768	0.62798	0.62665	0.62758	3189	2279747000	21
2015.09.08	06:00:00	0.62758	0.62805	0.62660	0.62756	4088	2815467000	21
2015.09.08	07:00:00	0.62756	0.62850	0.62732	0.62772	3041	1916673000	20
2015.09.08	08:00:00	0.62771	0.62862	0.62738	0.62821	4025	2508137000	21
2015.09.08	09:00:00	0.62822	0.62969	0.62779	0.62919	4990	3284134000	21
2015.09.08	10:00:00	0.62921	0.63011	0.62884	0.62896	4976	3479287000	21
2015.09.08	11:00:00	0.62896	0.62916	0.62788	0.62843	4116	2444806000	21
2015.09.08	12:00:00	0.62843	0.62865	0.62660	0.62746	3766	2604080000	21
2015.09.08	13:00:00	0.62746	0.62827	0.62661	0.62770	4227	3352145000	21
2015.09.08	14:00:00	0.62770	0.62925	0.62754	0.62893	2883	3168550000	21
2015.09.08	15:00:00	0.62891	0.63037	0.62849	0.63008	3560	2921955000	21
2015.09.08	16:00:00	0.63009	0.63313	0.62999	0.63154	5961	5826953000	21
2015.09.08	17:00:00	0.63154	0.63246	0.63080	0.63156	4949	4887013000	21
2015.09.08	18:00:00	0.63154	0.63518	0.63150	0.63442	4841	4179046000	21
2015.09.08	19:00:00	0.63442	0.63524	0.63378	0.63402	3285	2384506000	21
2015.09.08	20:00:00	0.63403	0.63414	0.63357	0.63382	1987	1332399000	21
2015.09.08	21:00:00	0.63382	0.63483	0.63375	0.63423	3352	3005050000	21
2015.09.08	22:00:00	0.63423	0.63547	0.63423	0.63494	3383	3374200000	21
2015.09.08	23:00:00	0.63493	0.63505	0.63400	0.63400	3769	1883010000	18
2015.09.09	00:00:00	0.63371	0.63421	0.63363	0.63385	1840	1275450000	23
2015.09.09	01:00:00	0.63385	0.63596	0.63370	0.63586	2949	1313939000	21
2015.09.09	02:00:00	0.63585	0.63794	0.63534	0.63733	4132	3147832000	21
2015.09.09	03:00:00	0.63734	0.63884	0.63685	0.63861	4049	2583002000	21
2015.09.09	04:00:00	0.63863	0.63965	0.63774	0.63945	4804	2757673000	21
2015.09.09	05:00:00	0.63948	0.64011	0.63829	0.63920	4569	3284825000	21
2015.09.09	06:00:00	0.63920	0.63920	0.63784	0.63797	3507	1381764000	21
2015.09.09	07:00:00	0.63796	0.63836	0.63687	0.63721	3205	1561104000	21
2015.09.09	08:00:00	0.63721	0.63858	0.63697	0.63800	3752	2276549000	21
2015.09.09	09:00:00	0.63799	0.63899	0.63706	0.63707	3882	2342171000	21
2015.09.09	10:00:00	0.63707	0.63716	0.63586	0.63614	4353	3395005000	15
2015.09.09	11:00:00	0.63614	0.63798	0.63553	0.63648	4252	3478201000	21
2015.09.09	12:00:00	0.63647	0.63718	0.63564	0.63693	4016	4049030000	20
2015.09.09	13:00:00	0.63693	0.63796	0.63658	0.63767	4072	2743013000	21
2015.09.09	14:00:00	0.63766	0.63872	0.63730	0.63847	3864	2262161000	21
2015.09.09	15:00:00	0.63848	0.64043	0.63701	0.63982	5228	5619002000	21
2015.09.09	16:00:00	0.63982	0.64241	0.63943	0.64023	5609	5361575000	21
2015.09.09	17:00:00	0.64028	0.64123	0.63878	0.63974	5941	4105578000	21
2015.09.09	18:00:00	0.63975	0.64208	0.63968	0.63988	5935	3831876000	21
2015.09.09	19:00:00	0.63988	0.64016	0.63913	0.63989	3924	1556604000	21
2015.09.09	20:00:00	0.63989	0.64005	0.63944	0.63956	3106	1741580000	21
2015.09.09	21:00:00	0.63956	0.63993	0.63893	0.63931	4735	3617537000	21
2015.09.09	22:00:00	0.63932	0.63977	0.63892	0.63931	5654	5188880000	21
2015.09.09	23:00:00	0.63931	0.64038	0.63802	0.63871	3394	1810089000	21
2015.09.10	00:00:00	0.63295	0.63510	0.62748	0.62886	4605	2532246000	21
2015.09.10	01:00:00	0.62880	0.63027	0.62780	0.62805	4377	3694741000	20
2015.09.10	02:00:00	0.62808	0.62838	0.62559	0.62622	5082	3590106000	21
2015.09.10	03:00:00	0.62623	0.62757	0.62550	0.62746	4203	2624003000	18
2015.09.10	04:00:00	0.62747	0.62804	0.62557	0.62719	5204	2582628000	21
2015.09.10	05:00:00	0.62719	0.62869	0.62654	0.62842	3785	2465925000	21
2015.09.10	06:00:00	0.62839	0.62858	0.62746	0.62818	2910	1796475000	21
2015.09.10	07:00:00	0.62818	0.62827	0.62646	0.62703	3470	2097306000	14
2015.09.10	08:00:00	0.62704	0.62855	0.62629	0.62853	4090	2107690000	21
2015.09.10	09:00:00	0.62856	0.62863	0.62584	0.62778	5007	4201084000	21
2015.09.10	10:00:00	0.62780	0.63219	0.62694	0.63204	7042	6892681000	21
2015.09.10	11:00:00	0.63204	0.63372	0.62863	0.62978	7365	6995099000	21
2015.09.10	12:00:00	0.62980	0.63153	0.62980	0.63037	5025	3907505000	21
2015.09.10	13:00:00	0.63037	0.63072	0.62881	0.62965	4563	4251601000	21
2015.09.10	14:00:00	0.62965	0.63056	0.62878	0.62907	4627	3545318000	21
2015.09.10	15:00:00	0.62910	0.62996	0.62784	0.62823	6166	5168716000	21
2015.09.10	16:00:00	0.62822	0.62864	0.62743	0.62772	5629	5805050000	21
2015.09.10	17:00:00	0.62777	0.62796	0.62660	0.62712	5775	6364175000	21
2015.09.10	18:00:00	0.62714	0.63072	0.62710	0.63051	7138	7281074000	21
2015.09.10	19:00:00	0.63050	0.63067	0.62917	0.62945	4284	3020694000	21
2015.09.10	20:00:00	0.62945	0.63111	0.62937	0.63078	3737	3052875000	21
2015.09.10	21:00:00	0.63078	0.63145	0.62995	0.63020	2779	1609312000	13
2015.09.10	22:00:00	0.63021	0.63079	0.62946	0.62965	3213	3046811000	21
2015.09.10	23:00:00	0.62969	0.63057	0.62861	0.62875	2128	1122350000	16
2015.09.11	00:00:00	0.62810	0.62964	0.62810	0.62941	1363	813450000	21
2015.09.11	01:00:00	0.62945	0.63148	0.62945	0.63128	2184	1529732000	18
2015.09.11	02:00:00	0.63127	0.63185	0.63034	0.63109	3876	2136834000	14
2015.09.11	03:00:00	0.63110	0.63153	0.63039	0.63112	3903	2759350000	21
2015.09.11	04:00:00	0.63113	0.63149	0.62979	0.62982	3648	2827788000	13
2015.09.11	05:00:00	0.62982	0.63078	0.62975	0.63039	2624	1274450000	21
2015.09.11	06:00:00	0.63036	0.63062	0.62992	0.63051	2619	1377639000	21
2015.09.11	07:00:00	0.63052	0.63096	0.63021	0.63068	3504	1832740000	21
2015.09.11	08:00:00	0.63068	0.63084	0.62994	0.63074	3756	1843300000	13
2015.09.11	09:00:00	0.63075	0.63134	0.63040	0.63124	3826	2370674000	13
2015.09.11	10:00:00	0.63123	0.63134	0.62902	0.62986	4414	2788021000	21
2015.09.11	11:00:00	0.62987	0.63009	0.62825	0.62841	4468	3516577000	21
2015.09.11	12:00:00	0.62842	0.62967	0.62829	0.62874	5050	3383746000	21
2015.09.11	13:00:00	0.62872	0.62886	0.62827	0.62834	3073	2777776000	21
2015.09.11	14:00:00	0.62831	0.62911	0.62820	0.62860	3600	2590552000	21
2015.09.11	15:00:00	0.62861	0.62953	0.62822	0.62924	4114	3459598000	21
2015.09.11	16:00:00	0.62924	0.63007	0.62902	0.62986	3294	2750131000	17
2015.09.11	17:00:00	0.62991	0.63018	0.62876	0.62892	4889	3499040000	21
2015.09.11	18:00:00	0.62891	0.63149	0.62870	0.63109	4371	3260310000	21
2015.09.11	19:00:00	0.63109	0.63221	0.63107	0.63191	2570	1309672000	13
2015.09.11	20:00:00	0.63192	0.63217	0.63120	0.63152	2786	1501877000	21
2015.09.11	21:00:00	0.63152	0.63263	0.63149	0.63232	2561	1007625000	12
2015.09.11	22:00:00	0.63232	0.63234	0.63144	0.63156	1323	1051390000	21
2015.09.11	23:00:00	0.63157	0.63178	0.63114	0.63130	787	319185000	22
2015.09.14	00:00:00	0.63041	0.63231	0.63039	0.63223	324	307780000	21
2015.09.14	01:00:00	0.63225	0.63229	0.63091	0.63106	1897	1004189000	13
2015.09.14	02:00:00	0.63106	0.63205	0.63088	0.63200	3227	1780698000	13
2015.09.14	03:00:00	0.63200	0.63435	0.63175	0.63352	4025	3719864000	21
2015.09.14	04:00:00	0.63352	0.63435	0.63222	0.63296	3365	2296497000	21
2015.09.14	05:00:00	0.63296	0.63371	0.63247	0.63255	2904	1298344000	21
2015.09.14	06:00:00	0.63254	0.63283	0.63084	0.63114	2895	2599625000	21
2015.09.14	07:00:00	0.63115	0.63176	0.63021	0.63142	2673	1427301000	13
2015.09.14	08:00:00	0.63142	0.63224	0.63080	0.63108	3535	1882870000	13
2015.09.14	09:00:00	0.63107	0.63254	0.63104	0.63252	4535	3412013000	21
2015.09.14	10:00:00	0.63248	0.63295	0.63180	0.63197	4391	3189278000	21
2015.09.14	11:00:00	0.63197	0.63334	0.63181	0.63281	4434	2546188000	21
2015.09.14	12:00:00	0.63279	0.63328	0.63237	0.63283	3552	2100998000	21
2015.09.14	13:00:00	0.63282	0.63355	0.63282	0.63312	3735	3273040000	21
2015.09.14	14:00:00	0.63315	0.63334	0.63162	0.63188	3319	2636070000	21
2015.09.14	15:00:00	0.63188	0.63200	0.62971	0.63063	3233	2821264000	18
2015.09.14	16:00:00	0.63063	0.63099	0.63007	0.63092	4001	3102330000	21
2015.09.14	17:00:00	0.63095	0.63376	0.63069	0.63313	4704	4076952000	21
2015.09.14	18:00:00	0.63312	0.63361	0.63253	0.63272	4267	2745702000	21
2015.09.14	19:00:00	0.63273	0.63362	0.63260	0.63342	2621	1676100000	19
2015.09.14	20:00:00	0.63342	0.63347	0.63253	0.63281	3260	1706950000	21
2015.09.14	21:00:00	0.63281	0.63311	0.63239	0.63310	2331	1754067000	18
2015.09.14	22:00:00	0.63304	0.63317	0.63250	0.63268	3637	3197450000	21
2015.09.14	23:00:00	0.63268	0.63313	0.63267	0.63292	3093	1615700000	19
2015.09.15	00:00:00	0.63269	0.63292	0.63241	0.63259	925	607100000	22
2015.09.15	01:00:00	0.63258	0.63341	0.63248	0.63296	2317	913212000	21
2015.09.15	02:00:00	0.63296	0.63408	0.63284	0.63397	3563	2521446000	21
2015.09.15	03:00:00	0.63396	0.63412	0.63265	0.63301	3271	2162350000	21
2015.09.15	04:00:00	0.63301	0.63336	0.63109	0.63185	3670	2216299000	21
2015.09.15	05:00:00	0.63184	0.63205	0.63096	0.63116	2021	674000000	21
2015.09.15	06:00:00	0.63114	0.63209	0.63114	0.63195	2834	1305494000	21
2015.09.15	07:00:00	0.63195	0.63201	0.63107	0.63116	2019	989387000	21
2015.09.15	08:00:00	0.63116	0.63132	0.63036	0.63049	3604	2060120000	21
2015.09.15	09:00:00	0.63051	0.63101	0.62990	0.63059	4309	3092759000	21
2015.09.15	10:00:00	0.63059	0.63154	0.63033	0.63076	4059	3166673000	21
2015.09.15	11:00:00	0.63074	0.63243	0.63064	0.63239	4398	2484479000	21
2015.09.15	12:00:00	0.63238	0.63338	0.63211	0.63249	3585	2886900000	21
2015.09.15	13:00:00	0.63249	0.63373	0.63213	0.63335	2954	2224154000	21
2015.09.15	14:00:00	0.63335	0.63396	0.63300	0.63350	3810	2535031000	17
2015.09.15	15:00:00	0.63350	0.63386	0.63225	0.63291	4539	2606715000	21
2015.09.15	16:00:00	0.63291	0.63320	0.63199	0.63204	3775	2790517000	21
2015.09.15	17:00:00	0.63204	0.63229	0.62919	0.62949	4255	3203744000	21
2015.09.15	18:00:00	0.62950	0.63200	0.62925	0.63101	4231	3286962000	21
2015.09.15	19:00:00	0.63102	0.63187	0.63043	0.63174	2656	1649695000	21
2015.09.15	20:00:00	0.63172	0.63300	0.63155	0.63262	3982	2421479000	21
2015.09.15	21:00:00	0.63262	0.63327	0.63233	0.63312	2327	1583150000	21
2015.09.15	22:00:00	0.63304	0.63682	0.63304	0.63630	4514	4699986000	21
2015.09.15	23:00:00	0.63629	0.63671	0.63514	0.63545	4857	2249450000	21
2015.09.16	00:00:00	0.63566	0.63596	0.63485	0.63489	885	566450000	15
2015.09.16	01:00:00	0.63489	0.63552	0.63444	0.63451	3353	1758034000	21
2015.09.16	02:00:00	0.63447	0.63518	0.63430	0.63444	2793	2072700000	21
2015.09.16	03:00:00	0.63444	0.63590	0.63431	0.63525	3654	2545644000	21
2015.09.16	04:00:00	0.63527	0.63637	0.63527	0.63607	3385	2068020000	21
2015.09.16	05:00:00	0.63613	0.63626	0.63435	0.63472	4023	2233630000	21
2015.09.16	06:00:00	0.63469	0.63551	0.63454	0.63525	2674	1776199000	21
2015.09.16	07:00:00	0.63524	0.63533	0.63446	0.63484	2807	2304900000	21
2015.09.16	08:00:00	0.63483	0.63552	0.63455	0.63534	3101	2229150000	21
2015.09.16	09:00:00	0.63535	0.63659	0.63512	0.63602	5134	2786648000	21
2015.09.16	10:00:00	0.63602	0.63752	0.63532	0.63677	5541	3764188000	21
2015.09.16	11:00:00	0.63677	0.63765	0.63524	0.63568	4434	3246541000	21
2015.09.16	12:00:00	0.63563	0.63587	0.63456	0.63457	3651	2764600000	21
2015.09.16	13:00:00	0.63457	0.63465	0.63398	0.63407	3489	1925083000	21
2015.09.16	14:00:00	0.63408	0.63411	0.63335	0.63392	3249	2806219000	21
2015.09.16	15:00:00	0.63391	0.63531	0.63360	0.63424	4030	3079051000	21
2015.09.16	16:00:00	0.63418	0.63509	0.63323	0.63486	3866	3425537000	21
2015.09.16	17:00:00	0.63486	0.63778	0.63484	0.63661	6097	5684125000	21
2015.09.16	18:00:00	0.63662	0.63703	0.63353	0.63493	4748	4365516000	21
2015.09.16	19:00:00	0.63493	0.63567	0.63465	0.63522	3003	2438391000	21
2015.09.16	20:00:00	0.63522	0.63540	0.63456	0.63536	3076	1959198000	21
2015.09.16	21:00:00	0.63536	0.63612	0.63513	0.63598	4317	4501524000	21
2015.09.16	22:00:00	0.63599	0.63706	0.63514	0.63682	4665	4190976000	21
2015.09.16	23:00:00	0.63683	0.63685	0.63577	0.63646	2444	1771820000	14
2015.09.17	00:00:00	0.63618	0.63716	0.63588	0.63713	1251	775500000	22
2015.09.17	01:00:00	0.63713	0.63733	0.63319	0.63460	4262	1958671000	21
2015.09.17	02:00:00	0.63464	0.63510	0.63361	0.63506	2763	1473877000	20
2015.09.17	03:00:00	0.63506	0.63596	0.63411	0.63444	4151	2935427000	21
2015.09.17	04:00:00	0.63444	0.63490	0.63391	0.63471	3435	2052694000	21
2015.09.17	05:00:00	0.63471	0.63603	0.63470	0.63561	3635	1433487000	21
2015.09.17	06:00:00	0.63562	0.63593	0.63511	0.63582	2579	1189074000	21
2015.09.17	07:00:00	0.63582	0.63771	0.63573	0.63627	2966	1369795000	21
2015.09.17	08:00:00	0.63628	0.63700	0.63544	0.63562	3844	2722388000	21
2015.09.17	09:00:00	0.63562	0.63599	0.63464	0.63492	3211	1836885000	21
2015.09.17	10:00:00	0.63492	0.63565	0.63441	0.63553	4317	2921490000	21
2015.09.17	11:00:00	0.63552	0.63576	0.63425	0.63504	3894	2251055000	21
2015.09.17	12:00:00	0.63504	0.63515	0.63385	0.63454	3952	3004032000	21
2015.09.17	13:00:00	0.63454	0.63498	0.63343	0.63370	3242	1875589000	20
2015.09.17	14:00:00	0.63369	0.63444	0.63314	0.63421	3393	2815137000	21
2015.09.17	15:00:00	0.63421	0.63505	0.63361	0.63370	3024	2777644000	21
2015.09.17	16:00:00	0.63371	0.63387	0.63246	0.63304	3621	2817229000	18
2015.09.17	17:00:00	0.63304	0.63353	0.63196	0.63219	4358	3325126000	13
2015.09.17	18:00:00	0.63217	0.63273	0.63149	0.63205	4070	3576520000	21
2015.09.17	19:00:00	0.63205	0.63238	0.63107	0.63163	3352	2479379000	21
2015.09.17	20:00:00	0.63162	0.63424	0.63137	0.63320	4361	3313943000	21
2015.09.17	21:00:00	0.63340	0.64449	0.63337	0.64320	13614	12213670000	21
2015.09.17	22:00:00	0.64313	0.64316	0.63561	0.63570	10307	7605669000	21
2015.09.17	23:00:00	0.63569	0.63686	0.63390	0.63478	4192	2853259000	21
2015.09.18	00:00:00	0.63443	0.63598	0.63370	0.63531	2277	1961150000	21
2015.09.18	01:00:00	0.63535	0.63705	0.63493	0.63675	1979	1279503000	21
2015.09.18	02:00:00	0.63675	0.63862	0.63671	0.63697	3158	3094694000	21
2015.09.18	03:00:00	0.63699	0.63704	0.63442	0.63516	5340	3339493000	21
2015.09.18	04:00:00	0.63517	0.63673	0.63484	0.63553	4244	2229708000	21
2015.09.18	05:00:00	0.63554	0.63643	0.63545	0.63629	2423	1339044000	21
2015.09.18	06:00:00	0.63629	0.63698	0.63611	0.63696	2633	1235745000	21
2015.09.18	07:00:00	0.63697	0.63737	0.63665	0.63675	2325	1172657000	21
2015.09.18	08:00:00	0.63676	0.63834	0.63623	0.63774	5415	2798112000	21
2015.09.18	09:00:00	0.63776	0.63912	0.63721	0.63831	4547	3627935000	21
2015.09.18	10:00:00	0.63831	0.64066	0.63818	0.63974	6311	3960320000	21
2015.09.18	11:00:00	0.63974	0.64228	0.63952	0.64164	5707	3830900000	21
2015.09.18	12:00:00	0.64164	0.64321	0.64091	0.64216	5383	3555030000	21
2015.09.18	13:00:00	0.64217	0.64566	0.64178	0.64394	5495	5576755000	21
2015.09.18	14:00:00	0.64393	0.64489	0.64227	0.64437	5233	3250581000	21
2015.09.18	15:00:00	0.64438	0.64531	0.64365	0.64502	5334	3885196000	21
2015.09.18	16:00:00	0.64501	0.64526	0.64257	0.64294	6337	4564463000	21
2015.09.18	17:00:00	0.64295	0.64342	0.64043	0.64055	6765	5142094000	21
2015.09.18	18:00:00	0.64055	0.64233	0.64052	0.64141	5087	2832975000	21
2015.09.18	19:00:00	0.64140	0.64192	0.64100	0.64183	3426	2270800000	18
2015.09.18	20:00:00	0.64181	0.64239	0.64092	0.64108	3043	2027400000	21
2015.09.18	21:00:00	0.64108	0.64155	0.64041	0.64146	3828	3599631000	21
2015.09.18	22:00:00	0.64146	0.64146	0.63829	0.64025	4011	2924971000	17
2015.09.18	23:00:00	0.64026	0.64065	0.63928	0.63947	1952	1246337000	24
2015.09.21	00:00:00	0.63892	0.63911	0.63791	0.63882	450	285700000	20
2015.09.21	01:00:00	0.63885	0.63981	0.63843	0.63928	1570	601121000	21
2015.09.21	02:00:00	0.63926	0.63993	0.63777	0.63802	3607	1946250000	21
2015.09.21	03:00:00	0.63800	0.63917	0.63791	0.63815	4033	2549948000	21
2015.09.21	04:00:00	0.63817	0.63885	0.63715	0.63735	4434	2359900000	21
2015.09.21	05:00:00	0.63735	0.63752	0.63655	0.63679	3821	2565757000	20
2015.09.21	06:00:00	0.63680	0.63712	0.63642	0.63661	3303	1923599000	20
2015.09.21	07:00:00	0.63661	0.63664	0.63563	0.63577	3092	1874135000	20
2015.09.21	08:00:00	0.63578	0.63578	0.63472	0.63510	3938	2400747000	19
2015.09.21	09:00:00	0.63512	0.63604	0.63470	0.63560	4600	3356904000	21
2015.09.21	10:00:00	0.63562	0.63616	0.63520	0.63544	3873	3039573000	21
2015.09.21	11:00:00	0.63545	0.63574	0.63360	0.63483	3913	2909739000	21
2015.09.21	12:00:00	0.63488	0.63546	0.63433	0.63462	4478	2467206000	21
2015.09.21	13:00:00	0.63462	0.63536	0.63430	0.63442	4388	3520485000	21
2015.09.21	14:00:00	0.63442	0.63574	0.63417	0.63574	4040	3747009000	21
2015.09.21	15:00:00	0.63568	0.63605	0.63432	0.63434	4177	3529434000	21
2015.09.21	16:00:00	0.63435	0.63462	0.63183	0.63231	5611	5401412000	21
2015.09.21	17:00:00	0.63244	0.63298	0.63062	0.63076	4452	3771542000	21
2015.09.21	18:00:00	0.63076	0.63173	0.62982	0.63077	4805	3922526000	21
2015.09.21	19:00:00	0.63076	0.63174	0.63047	0.63144	3432	2645598000	20
2015.09.21	20:00:00	0.63145	0.63163	0.63071	0.63083	2861	1925399000	21
2015.09.21	21:00:00	0.63084	0.63210	0.63082	0.63140	2961	1972388000	21
2015.09.21	22:00:00	0.63140	0.63169	0.63096	0.63155	6618	6911900000	17
2015.09.21	23:00:00	0.63160	0.63212	0.63142	0.63150	3215	2285340000	21
2015.09.22	00:00:00	0.63132	0.63207	0.63089	0.63166	4019	3050590000	29
2015.09.22	01:00:00	0.63166	0.63227	0.63156	0.63219	2865	1643183000	21
2015.09.22	02:00:00	0.63218	0.63267	0.63181	0.63256	2499	1972412000	20
2015.09.22	03:00:00	0.63257	0.63313	0.63233	0.63251	2339	1453934000	20
2015.09.22	04:00:00	0.63249	0.63259	0.63195	0.63246	2517	1756849000	14
2015.09.22	05:00:00	0.63245	0.63287	0.63093	0.63227	2287	1188598000	18
2015.09.22	06:00:00	0.63231	0.63245	0.63078	0.63166	2422	1446544000	18
2015.09.22	07:00:00	0.63166	0.63184	0.63126	0.63171	3469	2142346000	21
2015.09.22	08:00:00	0.63171	0.63209	0.63119	0.63195	3561	2187092000	19
2015.09.22	09:00:00	0.63197	0.63301	0.63186	0.63263	3779	2565816000	21
2015.09.22	10:00:00	0.63263	0.63304	0.63201	0.63242	4449	3894213000	21
2015.09.22	11:00:00	0.63241	0.63287	0.63102	0.63202	4521	3134374000	21
2015.09.22	12:00:00	0.63203	0.63299	0.63165	0.63216	3871	3615824000	18
2015.09.22	13:00:00	0.63214	0.63232	0.63075	0.63156	4663	3259545000	21
2015.09.22	14:00:00	0.63155	0.63159	0.62909	0.62996	3925	2635745000	21
2015.09.22	15:00:00	0.62994	0.63044	0.62887	0.62905	4015	2831578000	21
2015.09.22	16:00:00	0.62911	0.62944	0.62808	0.62811	4350	2870751000	21
2015.09.22	17:00:00	0.62811	0.62858	0.62728	0.62736	5140	4470383000	21
2015.09.22	18:00:00	0.62736	0.62945	0.62706	0.62892	4420	3798340000	21
2015.09.22	19:00:00	0.62892	0.62892	0.62811	0.62864	2016	1396786000	21
2015.09.22	20:00:00	0.62870	0.62959	0.62849	0.62922	2071	1414935000	20
2015.09.22	21:00:00	0.62923	0.62962	0.62912	0.62946	2195	1450950000	21
2015.09.22	22:00:00	0.62945	0.62974	0.62898	0.62898	3601	2462797000	21
2015.09.22	23:00:00	0.62898	0.62929	0.62838	0.62912	1476	758136000	20
2015.09.23	00:00:00	0.62894	0.62923	0.62804	0.62858	1553	1121150000	21
2015.09.23	01:00:00	0.62857	0.62915	0.62807	0.62849	2033	798749000	21
2015.09.23	02:00:00	0.62849	0.62922	0.62828	0.62853	2293	923499000	21
2015.09.23	03:00:00	0.62854	0.62948	0.62832	0.62944	2640	886688000	17
2015.09.23	04:00:00	0.62941	0.63001	0.62591	0.62594	3862	2723253000	18
2015.09.23	05:00:00	0.62595	0.62679	0.62561	0.62635	3626	2414423000	21
2015.09.23	06:00:00	0.62635	0.62675	0.62549	0.62673	2533	1665581000	21
2015.09.23	07:00:00	0.62673	0.62697	0.62604	0.62606	1784	1198646000	20
2015.09.23	08:00:00	0.62611	0.62625	0.62544	0.62556	2234	1040987000	19
2015.09.23	09:00:00	0.62554	0.62736	0.62542	0.62733	4079	3153196000	21
2015.09.23	10:00:00	0.62734	0.62755	0.62596	0.62616	4395	2624147000	21
2015.09.23	11:00:00	0.62614	0.62789	0.62611	0.62741	3736	2558401000	21
2015.09.23	12:00:00	0.62741	0.62817	0.62681	0.62803	3226	1978398000	21
2015.09.23	13:00:00	0.62803	0.62908	0.62747	0.62895	3025	2234745000	18
2015.09.23	14:00:00	0.62894	0.63042	0.62871	0.62984	4511	4407000000	21
2015.09.23	15:00:00	0.62985	0.62990	0.62776	0.62788	4157	2831566000	21
2015.09.23	16:00:00	0.62789	0.62946	0.62734	0.62815	5952	3552110000	21
2015.09.23	17:00:00	0.62815	0.62836	0.62589	0.62613	6577	4885447000	21
2015.09.23	18:00:00	0.62612	0.62675	0.62368	0.62418	6382	5787580000	21
2015.09.23	19:00:00	0.62417	0.62577	0.62354	0.62555	3638	3377719000	21
2015.09.23	20:00:00	0.62556	0.62590	0.62467	0.62483	2825	2262398000	21
2015.09.23	21:00:00	0.62484	0.62522	0.62406	0.62487	3616	2501691000	21
2015.09.23	22:00:00	0.62486	0.62487	0.62391	0.62411	3125	3049800000	18
2015.09.23	23:00:00	0.62405	0.62751	0.62398	0.62722	3391	2184138000	17
2015.09.24	00:00:00	0.62760	0.62815	0.62660	0.62693	971	661229000	17
2015.09.24	01:00:00	0.62694	0.62781	0.62619	0.62687	3694	1794456000	21
2015.09.24	02:00:00	0.62684	0.62815	0.62683	0.62804	2874	1812814000	16
2015.09.24	03:00:00	0.62804	0.62961	0.62804	0.62828	3440	1762889000	21
2015.09.24	04:00:00	0.62830	0.63011	0.62825	0.62917	3187	1545164000	20
2015.09.24	05:00:00	0.62918	0.62973	0.62773	0.62838	3174	1366591000	21
2015.09.24	06:00:00	0.62838	0.62964	0.62813	0.62964	2777	1441614000	20
2015.09.24	07:00:00	0.62965	0.63080	0.62882	0.62895	2997	1615325000	15
2015.09.24	08:00:00	0.62899	0.62987	0.62896	0.62934	2698	1415505000	18
2015.09.24	09:00:00	0.62935	0.62964	0.62802	0.62834	3957	2984373000	21
2015.09.24	10:00:00	0.62833	0.62959	0.62769	0.62931	5054	3611201000	21
